KEY,FREQ,REF_AREA,ADJUSTMENT,ICP_ITEM,STS_INSTITUTION,ICP_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DATA_COMP,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2001-05,79.7,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2001-06,79.84,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2001-07,79.81,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2001-08,79.8,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2001-09,79.98,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2001-10,80.21,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2001-11,80.27,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2001-12,80.75,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2002-01,80.78,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2002-02,80.9,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2002-03,81.3,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2002-04,81.54,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2002-05,81.75,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2002-06,81.78,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2002-07,81.69,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2002-08,81.71,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2002-09,81.88,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2002-10,82.04,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2002-11,82.11,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2002-12,82.5,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2003-01,82.2,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2003-02,82.42,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2003-03,82.86,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2003-04,83.21,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2003-05,83.32,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2003-06,83.43,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2003-07,83.24,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2003-08,83.32,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2003-09,83.63,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2003-10,83.79,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2003-11,83.86,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2003-12,84.16,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2004-01,83.85,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2004-02,84.08,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2004-03,84.56,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2004-04,84.93,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2004-05,85.05,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2004-06,85.17,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2004-07,84.91,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2004-08,84.96,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2004-09,85.1,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2004-10,85.23,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2004-11,85.27,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2004-12,85.76,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2005-01,85.15,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2005-02,85.37,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2005-03,85.88,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2005-04,86.09,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2005-05,86.33,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2005-06,86.3,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2005-07,85.97,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2005-08,86.07,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2005-09,86.29,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2005-10,86.5,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2005-11,86.57,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2005-12,86.97,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2006-01,86.32,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2006-02,86.54,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2006-03,87.06,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2006-04,87.44,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2006-05,87.61,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2006-06,87.68,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2006-07,87.43,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2006-08,87.51,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2006-09,87.83,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2006-10,88.08,A,F,,Introduction of regulation (EC) No 701/2006 on the temporal coverage of price collection in the HICP in Italy. Collection after October 2006 took place between the 1st and the 21st of the reference month. Until September 2006 the collection period was between the 16th of the previous month and the 15th of the reference month.,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2006-11,88.16,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XE0000.4.INX,M,U2,N,XE0000,4,INX,2006-12,88.53,A,F,,,,,A,,000000 - ERGY00,,ICPT.M.VAL.HICP.INDEX.EA.4_TOT_X_NRG.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy,"Euro area (changing composition) - HICP - All-items excluding energy, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
